name,12hpi_Cf_1,12hpi_Cf_2,12hpi_Cf_3,1dpi_Cf_1,1dpi_Cf_2,1dpi_Cf_3,2dpi_Cf_1,2dpi_Cf_2,2dpi_Cf_3,12hpi_Chitin_1,12hpi_Chitin_2,12hpi_Chitin_3,1dpi_Chitin_1,1dpi_Chitin_2,1dpi_Chitin_3,2dpi_Chitin_1,2dpi_Chitin_2,2dpi_Chitin_3,12hpi_Flg22_1,12hpi_Flg22_2,12hpi_Flg22_3,1dpi_Flg22_1,1dpi_Flg22_2,1dpi_Flg22_3,2dpi_Flg22_1,2dpi_Flg22_2,2dpi_Flg22_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,2hpi_Mock_1,2hpi_Mock_2,2hpi_Mock_3,1dpi_Mock_1,1dpi_Mock_2,1dpi_Mock_3,2dpi_Mock_1,2dpi_Mock_2,2dpi_Mock_3,12hpi_Mz_1,12hpi_Mz_2,12hpi_Mz_3,1dpi_Mz_1,1dpi_Mz_2,1dpi_Mz_3,2dpi_Mz_1,2dpi_Mz_2,2dpi_Mz_3,12hpi_Pb_1,12hpi_Pb_2,12hpi_Pb_3,1dpi_Pb_1_,1dpi_Pb_2_,1dpi_Pb_3_,2dpi_Pb_1_,2dpi_Pb_2_,2dpi_Pb_3_,12hpi_Sc_1,12hpi_Sc_2,12hpi_Sc_3,1dpi_Sc_1,1dpi_Sc_2,1dpi_Sc_3,2dpi_Sc_1,2dpi_Sc_2,2dpi_Sc_3,12hpi_XeWT_1,12hpi_XeWT_2,12hpi_XeWT_3,1dpi_XeWT_1,1dpi_XeWT_2,1dpi_XeWT_3,2dpi_XeWT_1,2dpi_XeWT_2,2dpi_XeWT_3
M728T2187,9513.479054,13615.98742,9830.333128,10449.36738,14237.84804,14340.4641,4161.996471,11961.45552,8329.732846,501283.694,754623.2207,597474.9408,593854.0298,28834.22244,235987.355,632958.3806,339204.3417,362468.2704,10350.98889,173922.8092,49973.91932,126244.2137,75119.52419,23859.51133,63019.88473,39298.62686,39174.97284,18761.73705,8818.605176,55756.76604,0,16353.16266,48833.84296,14896.78519,34848.92339,17872.25637,9635.482019,8021.826841,7732.044584,12013.58581,8577.809317,6259.031649,9714.718804,4494.427175,9205.534424,44542.53803,20213.60429,91987.13181,59582.12745,68949.15578,24049.29296,13019.09329,32647.40599,25399.67834,50996.1684,6821.060576,9654.221223,58359.58794,10022.63676,88166.14092,12415.52142,19860.31082,21150.03388,35929.58501,53437.42581,48121.31315,72843.29794,46701.48999,20993.06401,23692.31335,24205.48704,19624.36429,13722.28037,12598.13237,10707.46094,10129.68414,10722.64699,11050.02059,6304.929191,4214.774217,2055.618103
M684T2337,8124.143277,8214.592143,11156.68306,10652.15974,8575.471589,9524.049344,15688.31349,14092.13605,12073.79815,255513.2069,437701.2688,365624.0935,445176.5339,22164.37877,164567.7044,436581.2875,396112.8981,415726.344,5612.24902,73932.23359,30304.40629,92393.85704,49222.27428,18041.91616,47128.92937,26717.49796,23143.52199,14278.17371,6018.879397,34168.28195,0,11649.94483,29334.34563,14660.75912,25676.78673,11395.73879,8768.634916,9468.183208,9139.232298,10227.05534,9482.571036,8175.431609,10435.91035,8061.987221,10051.81987,20022.95492,11487.42681,48719.36709,28257.82695,33341.34049,14400.29955,10431.04437,22882.35077,18862.95678,39140.09876,5927.423521,6419.616087,46303.03857,6703.168327,51045.93558,13395.20158,13494.93015,13749.9562,17125.45126,17663.85555,21860.09667,24217.49011,15624.84811,10475.06349,13438.16373,13665.74217,11233.65413,12620.98641,10825.71095,9207.10258,7140.848909,9341.639772,9175.285583,9547.822942,12284.32539,9739.598789
M322T761,1353457.665,1537027.575,796640.0085,472392.9559,620136.3682,262040.4216,907985.4382,736201.2426,398913.6533,208764.3969,111930.8163,280097.6397,374075.7219,50540.25248,111284.8362,603413.1459,292810.0716,310340.9626,37277.54704,57827.98385,84805.23738,39684.36983,41167.57426,14361.44255,17608.9344,17585.27462,17112.52073,9586.294371,7308.735431,12328.78379,7630.232157,10789.85146,12991.64503,8758.428581,14795.28138,21877.20156,15838.48068,10587.01045,17213.75954,10851.55913,8793.210197,12320.62236,36682.733,28496.83182,45652.39391,105405.2907,91869.24539,141930.4119,26717.73293,116528.3445,93373.79905,33578.26425,104823.6778,28000.72763,122095.6061,16523.1315,28443.27855,72926.25951,136265.0485,39288.87492,179745.8412,111377.3763,23337.75294,23598.1703,14329.89276,24563.00566,39218.71674,9588.330696,16486.07903,42477.13262,89269.69263,33005.01428,55116.9681,117215.5951,104148.3649,50260.19302,173686.2152,212020.3262,103965.7032,167160.1697,98224.12632
M328T717,8414268.945,6174379.275,6816594.411,1773706.197,5828839.947,2855662.847,4110343.477,1694709.448,1113116.829,81122.15462,72872.7229,63333.04796,360161.1507,154813.7467,214496.6482,252523.8753,269052.7332,189180.0456,865661.854,854942.5552,819007.911,213419.5107,93976.27259,109229.7519,36559.00516,59080.84081,39036.8081,11972.88389,26520.01597,31067.75003,7492.459737,5907.532908,8541.594627,6438.928282,6801.618596,6777.088061,6505.608268,5193.28706,29280.5628,4246.855456,6708.060529,5474.127396,5106.401738,4132.348002,3880.972727,832253.867,207953.8979,318583.9194,149889.9588,68138.4614,175970.1038,65407.29625,112080.2318,71835.98886,213314.3741,22117.54747,81998.5087,527255.1554,52325.59716,57340.71308,107554.1078,80221.08784,28687.00152,18506.28998,54532.68802,22458.43882,127580.1316,86277.26791,87488.90908,96570.16027,214940.2444,37507.31749,129784.037,50175.71151,100427.2568,36872.48877,42036.8078,80010.00384,111126.6897,66692.95259,71125.2933
M468T649,40708.7673,99981.40037,8570.323938,12151.21264,43156.1233,20181.37372,119751.5161,462831.1254,137808.8052,2563973.092,2257993.815,3230307.715,2274087.218,3054221.064,3437275.632,2289630.488,2771880.518,2743456.19,1129142.552,1045925.8,642632.1586,1772009.35,1314773.417,846894.97,294030.5238,150435.4129,41357.71503,114703.6851,209700.1773,699856.8,166158.0558,64278.06481,219899.5356,14603.79025,34686.11858,14555.52574,22772.45215,24981.22255,28842.92932,19215.17912,12635.17597,21889.78463,69100.83301,32548.71779,31342.28505,390088.4295,863182.7976,910423.5513,381834.0589,545768.7153,344264.2655,17872.57575,147466.5365,95897.26782,726700.4649,195504.7369,280755.012,955631.3218,431992.3316,687291.1515,1028194.221,65653.52386,144635.7003,253501.1562,311097.9721,171435.7295,851948.4726,228298.9019,123812.8798,207616.7436,154554.2441,53913.31581,60937.37109,27777.8288,29610.78897,37843.71859,50367.96246,30892.52338,183656.4485,210491.5159,147608.5601
M282T632,260744.4563,498682.459,183524.3647,109317.7559,420877.0871,86419.01869,4243761.947,4342756.07,1417665.277,543174.6561,378565.7545,749858.2835,445823.033,133433.4921,186514.1949,1378455.534,442958.6823,805906.2885,81597.87256,152213.7921,108485.1929,135482.8796,37151.98212,19098.34315,58664.65393,24194.45355,16235.85717,74651.41255,14684.06512,32867.67251,14020.83969,33351.2002,15463.59081,45191.98634,18764.46682,9582.210551,9834.604696,10009.18837,9653.379326,10413.73633,8808.785625,5186.90758,44491.65113,25179.55902,47664.23211,110839.718,103956.7161,160425.5914,29366.21502,162285.715,218232.9207,46283.35475,164155.4407,42538.83514,116688.7054,20077.65436,24998.82553,89287.12024,124619.0946,41055.41089,323221.1257,123277.3239,28576.76082,19463.61654,15927.39986,19758.66626,41280.85272,14264.60718,14141.37581,48104.21111,108597.1926,30171.08377,17515.46983,14494.54929,14664.8462,19507.35987,50137.0104,70002.31379,161776.3664,427010.987,169877.747
M366T1055,249365.1292,244055.62,114639.1118,166286.7981,205074.5237,152273.3897,212860.3804,179844.6076,150495.638,177058.7137,192557.8115,144911.9335,565683.2581,226991.5397,390326.151,617817.7348,422284.9002,464117.976,77187.56834,118403.6861,181139.9402,77026.0598,97770.27726,92583.6416,28878.88889,49095.56236,58431.87373,50475.6243,24329.01487,61274.10033,16876.37163,14875.06012,21069.58579,13621.86935,13783.70634,11915.35959,11582.23155,19015.6861,49464.30176,10182.30907,7019.032986,11344.49816,6692.334217,5952.00942,17832.34639,323699.9233,262217.2932,290368.5828,294965.5823,225034.7974,257158.5127,112663.0008,142069.1192,91184.37784,128525.6303,46334.0709,128594.961,152220.4975,57635.64334,140397.0687,54064.01207,129645.3847,70752.55231,77117.68821,237164.0307,110904.7469,261549.016,320697.7237,230153.4084,96393.54071,135553.6037,107043.1939,157865.389,46786.32804,124375.2109,79744.07853,140772.5229,166525.2433,129078.8546,145036.5955,125940.5524
M447T649,21295.19678,28262.66207,17687.17836,23630.81024,38808.20205,22278.90422,86110.26256,224267.3313,104539.3387,537222.9917,694979.2541,675037.5488,463160.3587,1073896.577,757780.2084,572566.2559,1151425.782,677814.2282,139918.18,135514.191,90058.11382,282466.3331,203816.0401,152601.4611,123898.9894,81043.68945,45617.92122,26252.34651,33239.36567,132502.5159,30063.90737,22630.85154,60280.29936,20444.08152,36753.74315,26044.09258,16250.58621,20416.44533,20139.24434,16175.28255,20114.62078,12973.48542,37779.18681,17947.69052,21406.62659,54574.07799,118533.0921,129548.9054,54676.6672,76399.45088,57036.69204,23879.17434,45032.4639,35274.62986,100532.0416,32580.57707,41716.49335,137377.9992,61103.20033,98247.90149,176609.1541,39304.13916,46479.04878,32979.03677,41729.47188,28621.95812,94718.64892,34223.35331,24731.28642,47652.88468,43283.39572,22602.76569,33262.38734,20766.53691,17739.27458,18529.42569,16474.41457,17949.63916,35961.08189,38007.24704,32256.44457
M589T892,7978.79497,14554.48143,9167.742766,4574.247615,6841.628138,9624.455096,178900.8717,282085.405,128200.0282,346971.8969,339751.3433,483698.1196,185918.3538,63329.42894,90914.85079,343402.7402,205212.4712,292568.4893,15569.4842,21220.05473,20263.00347,30405.71571,12622.16126,12105.44297,18081.01545,14515.71243,14521.70643,13202.39439,12805.12216,14807.14003,11859.8435,12187.69853,18424.14637,13313.44126,16894.67584,15923.46571,8343.588749,6467.080979,16944.64083,9934.796203,10097.36451,11804.15957,22007.01537,11468.11542,10728.55547,17459.15402,36133.38772,71968.19085,14480.70257,31664.83643,30744.31363,12605.09156,15762.6014,14848.98548,60937.75559,12154.58918,13590.72358,17072.62992,34190.21183,20516.97041,20683.23753,18869.65932,14741.29367,11821.74531,11447.6875,11023.13623,9429.424957,12434.30791,12197.47313,12997.38855,17828.14005,11191.7245,8833.144068,9344.149035,7615.334559,10703.00173,12272.45824,6899.880261,27677.40646,54850.24165,21115.94526
M286T1011,178832.4537,237761.2083,73247.83391,61324.30345,65899.40555,30635.83974,63999.55127,54988.79702,34242.41228,125039.1439,54339.55771,141023.3211,85984.94712,28783.67673,41786.84526,111558.6435,88549.09321,84749.79772,13019.75564,11657.6257,15611.68074,8402.91708,6243.414169,7161.637772,5174.943889,5382.689333,5482.29605,4955.022368,6019.669302,6774.929029,4029.955553,3309.215386,3587.303578,3926.713787,3128.616026,2692.200846,13743.77082,6165.849521,8285.880702,6248.306258,6060.832757,6186.215235,10546.51304,4760.846305,8583.195727,17943.27464,34170.07577,46987.67384,8379.475775,16671.65097,11161.51634,7903.184539,11229.37494,7132.642733,27129.37415,11553.81087,16085.65014,8240.811972,27500.83983,10487.85935,13213.12151,10528.39723,5662.446908,14618.26243,8623.227632,13086.74456,8459.741027,7362.569102,8234.525749,5809.32004,9292.34477,4375.203472,31040.95242,14480.05981,21890.20136,11696.90021,11329.12956,8853.566106,14189.12698,14013.04783,12578.16729
M285T892,28312.79962,34029.39149,21931.84724,24234.44164,39871.83132,21391.73897,332941.5779,410186.6301,217559.3753,390896.8876,360106.4831,522279.9859,258471.1702,107719.669,142924.2513,486248.9788,335499.2196,537441.6488,25800.82991,47506.58718,42293.93258,64003.7377,40904.79116,17577.2387,35328.4056,21436.96348,19720.46936,19958.36676,13024.2255,30803.90447,15997.47733,13706.54804,28396.83488,16468.64815,21788.03154,13287.61781,11848.09828,10431.94611,10493.58567,9091.948886,11397.6273,8731.669299,49945.9768,22328.17968,38628.05068,36673.97925,70269.79092,118329.5007,25803.39268,63478.86189,60518.69037,23710.15636,38832.29973,25800.74344,105259.6027,21574.15277,23376.68252,35672.69667,71818.02681,49130.19062,46811.51674,35566.39723,17719.4891,20514.59543,12142.1036,17726.1756,44416.07535,12866.38592,12272.75586,18036.82111,31693.47546,16957.88669,15529.21545,9099.58066,10003.28712,13600.3826,17057.49831,11902.70862,54803.19025,95166.11672,54173.3831
M251T775,104804.3246,76528.85975,44956.86133,77518.95689,151254.4319,165394.8577,108967.3172,61330.24873,42453.63424,30813.13511,22127.30507,30311.93427,74266.69397,56881.98095,54813.52152,142091.1477,249607.492,173325.3143,23681.57098,25318.25463,29946.51164,33626.73826,27831.7169,25574.82,14208.20904,16079.5345,8939.982491,2644.021022,4389.079524,6801.034226,2395.509873,1392.838348,3927.927036,1242.752076,2243.557035,2625.721481,750.6782784,722.1446446,9879.972055,708.8868076,1190.568769,4325.956065,2580.717706,1040.356061,6221.59614,53880.39676,64164.65315,64693.73823,36591.13376,23093.50251,34607.01285,18708.12914,20096.93666,14948.0527,20939.6787,1896.150988,10126.41071,95745.54074,8508.910632,13548.9442,68534.0943,11486.37787,12070.31088,1720.692322,7805.164582,1364.106807,28147.71868,18549.19877,10576.96099,51810.61873,68536.27874,13858.14208,15987.10985,7429.79453,13470.4761,8474.30247,14019.19239,22853.30309,6935.428891,11828.84149,11437.22546
M446T767,295927.916,252198.1685,106744.6515,124708.9404,224727.8022,170946.1945,136606.1307,124477.245,75906.57214,371509.1501,400138.2536,407566.0182,535435.2823,553227.7758,439437.6813,349162.6345,742896.0693,299487.2656,106667.3677,99727.98499,75253.53784,146749.3299,83131.52025,79260.02271,80884.70381,45125.03498,32384.74269,18274.69637,19911.12749,73721.60513,17001.09876,11009.69502,45556.38068,10472.05604,24108.60196,30664.58351,16531.38306,12767.31012,62112.40271,12990.79533,9038.522747,39097.93578,18012.93291,9115.940268,42560.02965,65482.68959,92727.17156,114584.0116,59832.53923,47979.93706,58787.23799,26955.18092,25876.27601,26117.90089,53909.36721,12983.73105,36114.13073,89329.72329,30246.96586,41986.94084,73286.34016,24083.59943,27245.11677,27449.92011,42073.63689,25513.08857,47376.6584,38837.24636,28111.14892,41992.6802,44309.98532,24969.55365,71864.04916,41275.65657,42851.32948,26784.37261,37211.22481,48772.57372,16011.2501,20842.87546,19530.85441
M759T2363,59093.19061,113320.0164,129931.9228,64046.63816,174413.756,73728.98818,67513.66323,82724.80513,36238.6728,0,1859399.411,19135429.66,8652755.941,0,0,69190.10032,6274.299994,366050.0961,3812.888669,0,0,0,0,0,159558.5541,0,0,7215.17056,127380.1787,0,0,0,0,133791.0877,3601.499745,145664.405,175222.6866,87529.9959,63543.8257,225038.0865,128567.5588,146683.9121,131466.7322,120290.4221,21989.6526,0,10948.87992,8287.007491,0,2212.152285,152961.7492,4654.492478,64322.57468,0,196144.5714,18669.98911,0,0,179544.859,0,239314.4882,130975.9267,63344.37726,4170.18121,15869.44442,9169.784111,148095.4631,12160.05364,7354.685137,13653.44586,11109.46813,7094.28251,180775.9112,180626.935,184900.1199,229057.5496,124283.626,209953.6215,102512.4305,95669.76271,91246.60988
M468T767,348574.2303,280320.7138,159243.4162,212842.8041,328649.2409,340561.6894,175036.4081,179175.4035,137072.9084,753905.3401,959223.2667,825864.1067,1002884.48,1173708.113,929699.6928,620647.0786,1258861.112,582365.2786,306007.6752,288720.2561,207105.0382,396447.5966,221254.1244,200727.356,230464.935,126447.1941,73403.43638,42096.9251,49242.73336,193639.4209,33181.7148,24634.40328,116698.5195,16874.81698,56761.81359,69338.29001,41888.17188,25482.15851,187004.5194,29585.35254,16209.14707,115277.3856,34024.43776,15282.52984,110077.0076,171984.598,241171.4469,299693.1499,160116.5814,119698.5701,143258.209,52740.67127,76683.01878,64710.12039,146011.8499,31820.26077,104664.2736,222835.8725,78590.62322,114643.0816,176007.6519,59869.01747,53455.76723,53405.09036,106214.4212,45823.08835,143705.3957,83289.48475,42981.94678,47183.525,51282.02537,29335.04994,175236.0443,110032.4432,127041.9535,65376.06843,102932.7552,133080.2763,36107.42394,50383.41342,47241.20844
M446T713,194621.4475,169180.7525,20695.73468,29146.70669,61792.40178,77161.03828,23122.50843,30732.1648,24246.49513,561394.0332,292088.2351,423811.5388,545164.0342,500265.8489,261904.773,273551.041,497255.6186,49006.18459,78235.05588,151003.8963,60606.8076,31157.81097,105043.825,38199.87509,18427.84348,34909.10108,117951.07,22730.72674,8617.261616,62514.4315,21874.949,13957.57183,55745.67291,17311.05059,45862.82216,61791.05584,50883.14008,32432.11204,22861.22838,17701.43835,15214.96128,9843.187223,17915.05476,10190.74578,12597.48955,60739.9714,31419.59886,67071.31133,57642.70979,46755.68242,104379.6693,57076.7976,34612.70899,31985.26392,26330.13441,9473.118454,16018.46387,30527.05364,13345.18104,61369.33718,23350.6468,25475.14941,87592.58606,167505.4875,139940.1493,80611.63743,226038.0485,173925.226,188404.941,230463.0466,221477.4044,139147.9826,67325.11498,99663.43673,31411.18418,74966.5836,80565.37403,123086.0232,15253.56579,18615.19945,17832.78755
M469T650,19481.51179,38481.01405,9334.44606,12018.7549,22336.9213,17090.89183,41908.63234,137314.6008,36949.32144,645574.6616,566171.5848,794862.7848,572669.776,757841.8274,851635.4567,574071.0578,690806.3874,690243.3447,292183.5488,269290.5161,168211.9273,444518.8618,333639.4246,221299.6256,57611.67771,41158.73826,17778.72395,37855.41072,60462.21334,189788.9725,51086.81157,22358.96906,60887.6551,15128.2248,18403.05832,8652.55124,15188.69919,20378.4774,15923.90841,17636.12354,16245.40469,14600.93189,22175.95909,14121.65409,10677.66944,106091.3074,222156.4942,231292.4353,104790.5585,148402.627,94307.15119,11647.52526,43073.36841,30362.59227,193669.4932,55951.79027,77819.6078,247686.1043,116406.601,188219.041,266436.1715,20757.60471,41779.71786,69000.88942,83197.04174,50048.77506,221073.0444,61938.98935,39709.47823,58773.22723,44771.68356,21886.99214,33168.20551,19467.6797,17652.69208,22259.03574,23258.51453,21626.41669,54453.32669,62029.08298,46590.6463
M300T767,2031969.111,2473279.075,823078.2918,612802.6772,1119415.666,683336.9844,1646054.387,991323.336,461604.6119,303335.8404,225055.5017,325835.7904,646353.8802,187841.2541,271119.7005,1411215.918,1786745.433,1355115.783,76359.25557,158829.7041,212511.2412,196968.9086,210360.498,82352.6179,68601.22201,95599.95774,51867.21066,18080.89099,14418.45535,39082.14621,10494.23225,18259.25252,20821.66703,10570.46138,18605.27426,13177.72822,9267.214347,7544.121777,25858.11652,5744.677357,5867.600437,11837.08516,18746.83822,11823.84135,28860.43733,231661.3335,252176.6303,388364.5491,160280.424,151239.737,159414.4823,70379.85379,137412.2384,77148.22649,191626.7083,12586.32957,51432.0724,466713.5304,67513.7269,99174.8831,273338.3641,90072.44397,50346.1267,18467.79034,34261.07992,21107.69947,117106.9901,67545.29312,46249.90036,196933.1158,308607.0512,55715.75325,68219.32625,46625.72664,65390.757,40332.03916,90518.8489,129429.5436,66439.86149,102623.9599,73215.09694
M301T887,1239907.145,879792.3114,327295.3469,298038.6313,562767.4481,399105.4103,476434.8493,243845.1765,125958.8669,88608.14801,50909.26009,218856.6918,189803.1557,33762.82932,60335.2481,340606.9478,307240.5536,444951.5672,32849.18396,45338.51427,97708.20725,20675.12065,21093.32415,18197.14398,11159.65263,11619.59401,11961.31685,11559.40052,14052.06026,17801.71165,9822.40635,10836.59423,11328.00704,9636.320683,9363.566877,8681.341453,7632.449225,8904.116693,9538.2837,7722.06369,8714.2026,6688.184137,10065.94636,7828.605836,10581.75975,150430.0713,228345.5667,283672.6895,54024.9911,56856.42198,52586.8312,48886.08127,84168.56088,42939.95963,123866.1757,12635.07201,53670.44576,111284.1376,22938.03702,23114.65817,42400.39788,40283.29865,20023.07609,12773.22522,31108.83426,19150.88335,92469.93717,73369.23029,81652.87993,48231.43821,79275.8911,18823.52721,25585.96595,19303.66579,24461.66658,33700.35814,42522.6992,23561.60387,48802.3546,39459.47202,45304.93961
M284T765,467889.8203,521543.5417,192329.9157,144900.0939,241055.5624,138315.3797,244758.4332,190290.2951,97340.12471,281090.4499,292396.341,319105.1233,417107.5955,410471.6242,314254.7839,299180.0776,533901.5902,230574.4972,77524.7828,77759.04083,60436.50529,106768.3886,62517.42813,55822.93464,60678.33124,38173.16545,21636.39871,18394.22806,18487.88875,55432.08847,14268.04539,12299.82047,35574.8997,11762.11011,19511.45688,23962.19016,16767.1241,13216.47664,44997.90464,13481.35607,12642.50985,33253.34048,17690.81118,11620.47711,34959.25286,54048.0318,69544.46317,85486.25789,44624.58324,43029.40028,45438.07755,18733.98277,25296.66082,22048.93559,45001.02994,13432.78369,28423.43775,67981.17694,30735.42961,32117.65475,62172.88512,23988.83534,18927.73308,16291.28956,29241.62979,15054.96724,36158.50259,22622.34132,13930.48299,17937.63014,20279.80511,12260.4163,59401.6408,35099.6079,37721.54327,22283.36111,37386.7911,49381.65333,18286.06771,26710.36623,20542.93164
M342T826,1486592.539,1529339.674,1065422.936,919467.7312,2438102.215,1788758.178,2442515.6,1301848.846,754398.7052,43830.04351,63292.84016,39822.63128,271701.3792,133336.9941,319642.5659,470281.7629,265192.9771,375031.1432,230808.6851,386736.0077,377132.577,158071.9734,81369.95762,99407.28385,40898.27024,64493.87512,46311.1571,19616.02105,15739.39712,34188.77812,15250.40659,9593.317826,13522.87205,16347.35408,18401.04163,13135.60661,5020.179987,8510.838562,19666.39188,4806.793991,4664.214784,6503.304555,5701.119195,5069.212409,10355.06442,659283.1869,202804.596,178612.6256,191886.9517,103037.6346,178446.7929,51682.59694,100190.9732,52790.14853,81958.2673,16851.47056,57783.19574,296365.7143,34593.70622,72694.8609,65075.34636,62935.80948,23423.1653,21159.93356,67854.2673,28477.56413,229803.7835,133247.6684,117808.8955,107881.1209,196067.3424,51104.66012,106894.2443,38734.17825,80180.28191,56579.73385,75984.33848,116896.4845,273314.205,166509.1546,173256.7256
M729T2187,5791.30419,4934.84731,6428.602026,6483.790357,7252.983476,7031.633987,2992.639291,8834.212134,7851.271073,234687.0019,343760.3028,279079.673,278713.9065,21297.71195,114836.1633,291882.3741,159223.689,177720.806,10270.10437,84767.02859,27480.51143,65095.31271,40536.35479,19993.5247,33102.4015,24886.64785,24320.30512,14474.82224,11533.79502,31764.65163,0,13185.64152,27332.94997,14098.3951,21535.06787,13146.81077,6935.796315,6334.997319,7531.527187,8872.509191,5986.336136,6321.274478,9854.31474,6475.83021,7962.473016,22517.23401,14679.88525,45083.7641,29334.35878,36621.80671,15949.66466,11217.09265,21913.01757,16789.04957,28428.05197,8485.794316,10727.79287,32545.91605,10678.57296,46476.16561,12049.23535,13671.45858,16142.30727,19315.37671,25055.12379,24548.01891,64203.72826,21633.35197,14560.52919,17191.55048,16384.87858,14222.09724,9464.389176,9508.385181,6961.2334,8901.402085,6963.590928,10718.99432,7015.595836,4623.031382,3356.513212
M266T805,35979.83377,23827.06951,17422.54814,31667.6595,56753.74273,71360.6246,65603.25956,29954.15745,32286.94385,17960.54003,15977.24299,14890.89647,54409.99889,73248.47426,53587.58096,120512.4645,243373.6284,119187.8334,41406.46596,25054.14349,44445.53109,30116.62682,56592.89307,54033.03369,16374.32946,42237.13404,22778.2952,9953.594444,12595.9649,11242.3106,3123.380779,3368.891751,5166.171653,2307.348474,1470.260184,3113.020761,4420.039744,6937.548913,14276.59322,4469.51959,3326.347734,5617.390762,1135.94326,1860.060909,4414.896072,62704.41084,52635.20914,39082.16508,82826.6038,47106.65463,69030.68356,46892.32665,28873.37955,34227.79215,31225.00551,10590.55232,17164.02196,81235.91235,18128.85096,28418.80451,88801.32637,33277.30154,27445.09428,6824.571842,18806.83772,4344.594561,37074.18647,38615.57231,20718.9131,54619.40509,71655.68998,24220.5839,58574.60584,25808.58177,44917.22881,46474.74941,60729.80882,94619.08988,15147.22343,31034.72904,32938.56709
M155T728,16958.59307,22865.55172,16397.3941,17162.6846,17117.87456,17013.77374,15192.06297,15353.04212,13561.05344,68031.73313,75938.35155,62105.74081,344338.3439,418979.2447,265096.2719,371715.3229,482849.1187,18255.59486,19536.66396,17413.02064,18091.94898,18554.40464,17138.34612,17160.43502,18902.32392,18139.82268,18000.02921,15376.51318,17157.27409,18196.29358,16568.35592,17730.53463,17016.51157,16180.63967,18448.69613,18225.88654,17637.67933,16865.10808,18597.68687,18025.53397,15935.64002,18667.5016,14608.46227,15419.7376,14219.00168,16909.50544,16419.45956,17218.08628,16318.65158,16602.587,15210.28078,19090.12658,20636.98406,18637.35989,16356.50778,18323.85059,17683.01036,16886.98999,17574.16526,18424.41704,17561.68627,16715.34519,17875.45587,19168.11028,19013.40223,17311.41359,22034.54859,19045.34499,20415.79286,18201.0787,19082.70809,20649.11093,19945.26007,21221.44939,19170.19709,18513.61291,18702.2563,18985.94933,15189.38219,15483.62498,15504.01962
M322T631,43666.59529,97503.65781,49071.67862,30035.46702,134461.5999,30823.67013,973708.8836,987339.4066,393040.0578,221957.4145,142355.0579,280065.4919,167286.3681,45252.29583,74261.23804,364456.837,90739.05869,199934.3046,41973.63316,85893.03346,54747.14835,58973.27086,21394.86054,15538.11073,17615.81578,15078.80471,12253.03622,11805.81741,9974.95965,18550.84769,11428.0675,10891.95431,10441.67878,9456.269224,12065.55362,8018.327671,6519.69239,7230.505073,3933.155864,5922.593122,4611.517812,5521.300001,26019.10147,18025.78862,23389.32174,66659.0619,62772.45561,93086.05253,18654.27386,100356.4283,111536.2001,19178.27471,54651.57216,18478.97935,61617.96261,12723.69571,16664.00008,40475.54061,74375.59097,25769.42249,117673.1261,42338.42562,16583.33634,14649.15952,14375.89277,12139.17915,19640.12127,12364.38241,12314.79898,23240.28803,35827.08609,10858.86517,13000.51124,5684.469724,9574.037976,14207.80983,23021.4717,36050.42087,112132.3819,247956.9574,112374.8521
M345T1054,152308.37,125627.6223,69262.66818,82488.61641,102161.1034,74796.4647,112053.2375,86301.64756,72423.68052,92181.32601,90104.24844,67055.25103,365309.0547,114037.6434,239700.4514,433451.6301,276576.8451,362785.4243,37462.22428,53999.01371,85311.30547,40163.99084,50956.61438,49186.18078,20043.82734,31471.25245,35017.3009,27806.09022,20137.50445,33280.62165,15011.43545,15861.02844,17599.74316,15844.61124,14078.24663,15454.20557,14181.44367,17276.3913,22720.95859,14057.11236,17134.68465,15283.37284,17290.06466,14792.92354,20066.78502,178585.2852,139032.4539,150463.1174,159727.6673,116630.3069,134079.5013,56749.25056,75745.08051,53797.87587,63435.40478,23781.55803,62947.56346,75831.81049,32468.49139,64980.02062,30011.55626,62164.58495,37481.94886,36101.2859,115835.4139,50401.66669,190427.5284,185199.9399,132394.3697,73119.68631,90045.20908,55345.10013,85246.33407,52162.75442,57732.83265,39859.06723,60264.70774,80001.60319,65489.33798,69548.28257,64284.51187
